chr,start,end,stat,cov_ratio,anomalous,cent_region
13,9600000,9700000,0.0,0.0,True,True
13,9700000,9800000,0.0,0.0,True,True
13,9800000,9900000,0.0,0.0,True,True
13,9900000,10000000,0.0,0.0,True,True
13,10000000,10100000,0.0,0.0,True,True
13,10100000,10200000,0.0,0.0,True,True
13,10200000,10300000,0.0,0.0,True,True
13,10300000,10400000,0.0,0.0,True,True
13,10400000,10500000,0.0,0.0,True,True
13,10500000,10600000,0.0,0.0,True,True
13,10600000,10700000,0.0,0.0,True,True
13,10700000,10800000,0.0,0.0,True,True
13,10800000,10900000,0.0,0.0,True,True
13,10900000,11000000,0.0,0.0,True,True
13,11000000,11100000,0.0,0.0,True,True
13,11100000,11200000,0.0,0.0,True,True
13,11200000,11300000,0.0,0.0,True,True
13,11300000,11400000,0.0,0.0,True,True
13,11400000,11500000,0.0,0.0,True,True
13,11500000,11600000,0.0,0.0,True,True
13,11600000,11700000,0.0,0.0,True,True
13,11700000,11800000,0.0,0.0,True,True
13,11800000,11900000,0.0,0.0,True,True
13,11900000,12000000,0.0,0.0,True,True
13,12000000,12100000,0.0,0.0,True,True
13,12100000,12200000,0.0,0.0,True,True
13,12200000,12300000,0.0,0.0,True,True
13,12300000,12400000,0.0,0.0,True,True
13,12400000,12500000,0.0,0.0,True,True
13,12500000,12600000,0.0,0.0,True,True
13,12600000,12700000,0.0,0.0,True,True
13,12700000,12800000,0.0,0.0,True,True
13,12800000,12900000,0.0,0.0,True,True
13,12900000,13000000,0.0,0.0,True,True
13,13000000,13100000,0.0,0.0,True,True
13,13100000,13200000,0.0,0.0,True,True
13,13200000,13300000,0.0,0.0,True,True
13,13300000,13400000,0.0,0.0,True,True
13,13400000,13500000,0.0,0.0,True,True
13,13500000,13600000,0.0,0.0,True,True
13,13600000,13700000,0.0,0.0,True,True
13,13700000,13800000,0.0,0.0,True,True
13,13800000,13900000,0.0,0.0,True,True
13,13900000,14000000,0.0,0.0,True,True
13,14000000,14100000,0.0,0.0,True,True
13,14100000,14200000,0.0,0.0,True,True
13,14200000,14300000,0.0,0.0,True,True
13,14300000,14400000,0.0,0.0,True,True
13,14400000,14500000,0.0,0.0,True,True
13,14500000,14600000,0.0,0.0,True,True
13,14600000,14700000,0.0,0.0,True,True
13,14700000,14800000,0.0,0.0,True,True
13,14800000,14900000,0.0,0.0,True,True
13,14900000,15000000,0.0,0.0,True,True
13,15000000,15100000,0.0,0.0,True,True
13,15100000,15200000,0.0,0.0,True,True
13,15200000,15300000,0.0,0.0,True,True
13,15300000,15400000,0.0,0.0,True,True
13,15400000,15500000,0.0,0.0,True,True
13,15500000,15600000,0.0,0.0,True,True
13,15600000,15700000,0.0,0.0,True,True
13,15700000,15800000,0.0,0.0,True,True
13,15800000,15900000,0.0,0.0,True,True
13,15900000,16000000,0.0,0.0,True,True
13,16000000,16100000,0.0,0.0,True,True
13,16100000,16200000,0.0,0.0,True,True
13,16200000,16300000,0.0,0.0,True,True
13,16300000,16400000,0.0,0.0,True,True
13,16400000,16500000,0.0,0.0,True,True
13,16500000,16600000,0.0,0.0,True,True
13,16600000,16700000,0.0,0.0,True,True
13,16700000,16800000,0.0,0.0,True,True
13,16800000,16900000,0.0,0.0,True,True
13,16900000,17000000,0.0,0.0,True,True
13,17000000,17100000,0.0,0.0,True,True
13,17100000,17200000,0.0,0.0,True,True
13,17200000,17300000,0.0,0.0,True,True
13,17300000,17400000,0.0,0.0,True,True
13,17400000,17500000,0.0,0.0,True,True
13,17500000,17600000,0.0,0.0,True,True
13,17600000,17700000,0.0,0.0,True,True
13,17700000,17800000,0.0,0.0,True,True
13,17800000,17900000,0.0,0.0,True,True
13,17900000,18000000,0.0,0.0,True,True
13,18000000,18100000,0.0,0.0,True,True
13,18100000,18200000,0.0,0.0,True,True
13,18200000,18300000,0.0,0.0,True,True
13,18300000,18400000,0.0,0.0,True,True
13,18400000,18500000,0.0,0.0,True,True
13,18500000,18600000,0.0,0.0,True,True
13,18600000,18700000,0.0,0.0,True,True
13,18700000,18800000,0.0,0.0,True,True
13,18800000,18900000,0.0,0.0,True,True
13,18900000,19000000,0.0,0.0,True,True
13,19000000,19100000,72.3908694980695,2.2802393608905165,True,True
13,19100000,19200000,64.5302193050193,2.0326368096756466,True,True
13,52800000,52900000,48.59944247104247,1.5308334104587675,True,False
13,57700000,57800000,87.97421467181466,2.7710990133010265,True,False
13,63600000,63700000,76.37240926640926,2.4056538469944764,True,False
13,86800000,86900000,0.0,0.0,True,False
13,112300000,112400000,13.419496525096525,0.4227006028802379,True,False
13,112400000,112500000,0.62232277992278,0.019602539764998567,True,False
13,114300000,114400000,7.631104247104247,0.24037208548475758,True,False
13,114600000,114700000,10.458944401544402,0.32944619760925853,True,False
13,114700000,114800000,13.771597683397683,0.43379143416518134,True,False
13,115100000,115169878,3.7827726447893024,0.11915352222946449,True,False
14,0,100000,0.0,0.0,True,True
14,100000,200000,0.0,0.0,True,True
14,200000,300000,0.0,0.0,True,True
14,300000,400000,0.0,0.0,True,True
14,400000,500000,0.0,0.0,True,True
14,500000,600000,0.0,0.0,True,True
14,600000,700000,0.0,0.0,True,True
14,700000,800000,0.0,0.0,True,True
14,800000,900000,0.0,0.0,True,True
14,900000,1000000,0.0,0.0,True,True
14,1000000,1100000,0.0,0.0,True,True
14,1100000,1200000,0.0,0.0,True,True
14,1200000,1300000,0.0,0.0,True,True
14,1300000,1400000,0.0,0.0,True,True
14,1400000,1500000,0.0,0.0,True,True
14,1500000,1600000,0.0,0.0,True,True
14,1600000,1700000,0.0,0.0,True,True
14,1700000,1800000,0.0,0.0,True,True
14,1800000,1900000,0.0,0.0,True,True
14,1900000,2000000,0.0,0.0,True,True
14,2000000,2100000,0.0,0.0,True,True
14,2100000,2200000,0.0,0.0,True,True
14,2200000,2300000,0.0,0.0,True,True
14,2300000,2400000,0.0,0.0,True,True
14,2400000,2500000,0.0,0.0,True,True
14,2500000,2600000,0.0,0.0,True,True
14,2600000,2700000,0.0,0.0,True,True
14,2700000,2800000,0.0,0.0,True,True
14,2800000,2900000,0.0,0.0,True,True
14,2900000,3000000,0.0,0.0,True,True
14,3000000,3100000,0.0,0.0,True,True
14,3100000,3200000,0.0,0.0,True,True
14,3200000,3300000,0.0,0.0,True,True
14,3300000,3400000,0.0,0.0,True,True
14,3400000,3500000,0.0,0.0,True,True
14,3500000,3600000,0.0,0.0,True,True
14,3600000,3700000,0.0,0.0,True,True
14,3700000,3800000,0.0,0.0,True,True
14,3800000,3900000,0.0,0.0,True,True
14,3900000,4000000,0.0,0.0,True,True
14,4000000,4100000,0.0,0.0,True,True
14,4100000,4200000,0.0,0.0,True,True
14,4200000,4300000,0.0,0.0,True,True
14,4300000,4400000,0.0,0.0,True,True
14,4400000,4500000,0.0,0.0,True,True
14,4500000,4600000,0.0,0.0,True,True
14,4600000,4700000,0.0,0.0,True,True
14,4700000,4800000,0.0,0.0,True,True
14,4800000,4900000,0.0,0.0,True,True
14,4900000,5000000,0.0,0.0,True,True
14,5000000,5100000,0.0,0.0,True,True
14,5100000,5200000,0.0,0.0,True,True
14,5200000,5300000,0.0,0.0,True,True
14,5300000,5400000,0.0,0.0,True,True
14,5400000,5500000,0.0,0.0,True,True
14,5500000,5600000,0.0,0.0,True,True
14,5600000,5700000,0.0,0.0,True,True
14,5700000,5800000,0.0,0.0,True,True
14,5800000,5900000,0.0,0.0,True,True
14,5900000,6000000,0.0,0.0,True,True
14,6000000,6100000,0.0,0.0,True,True
14,6100000,6200000,0.0,0.0,True,True
14,6200000,6300000,0.0,0.0,True,True
14,6300000,6400000,0.0,0.0,True,True
14,6400000,6500000,0.0,0.0,True,True
14,6500000,6600000,0.0,0.0,True,True
14,6600000,6700000,0.0,0.0,True,True
14,6700000,6800000,0.0,0.0,True,True
14,6800000,6900000,0.0,0.0,True,True
14,6900000,7000000,0.0,0.0,True,True
14,7000000,7100000,0.0,0.0,True,True
14,7100000,7200000,0.0,0.0,True,True
14,7200000,7300000,0.0,0.0,True,True
14,7300000,7400000,0.0,0.0,True,True
14,7400000,7500000,0.0,0.0,True,True
14,7500000,7600000,0.0,0.0,True,True
14,7600000,7700000,0.0,0.0,True,True
14,7700000,7800000,0.0,0.0,True,True
14,7800000,7900000,0.0,0.0,True,True
14,7900000,8000000,0.0,0.0,True,True
14,8000000,8100000,0.0,0.0,True,True
14,8100000,8200000,0.0,0.0,True,True
14,8200000,8300000,0.0,0.0,True,True
14,8300000,8400000,0.0,0.0,True,True
14,8400000,8500000,0.0,0.0,True,True
14,8500000,8600000,0.0,0.0,True,True
14,8600000,8700000,0.0,0.0,True,True
14,8700000,8800000,0.0,0.0,True,True
14,8800000,8900000,0.0,0.0,True,True
14,8900000,9000000,0.0,0.0,True,True
14,9000000,9100000,0.0,0.0,True,True
14,9100000,9200000,0.0,0.0,True,True
14,9200000,9300000,0.0,0.0,True,True
14,9300000,9400000,0.0,0.0,True,True
14,9400000,9500000,0.0,0.0,True,True
14,9500000,9600000,0.0,0.0,True,True
14,9600000,9700000,0.0,0.0,True,True
14,9700000,9800000,0.0,0.0,True,True
14,9800000,9900000,0.0,0.0,True,True
14,9900000,10000000,0.0,0.0,True,True
14,10000000,10100000,0.0,0.0,True,True
14,10100000,10200000,0.0,0.0,True,True
14,10200000,10300000,0.0,0.0,True,True
14,10300000,10400000,0.0,0.0,True,True
14,10400000,10500000,0.0,0.0,True,True
14,10500000,10600000,0.0,0.0,True,True
14,10600000,10700000,0.0,0.0,True,True
14,10700000,10800000,0.0,0.0,True,True
14,10800000,10900000,0.0,0.0,True,True
14,10900000,11000000,0.0,0.0,True,True
14,11000000,11100000,0.0,0.0,True,True
14,11100000,11200000,0.0,0.0,True,True
14,11200000,11300000,0.0,0.0,True,True
14,11300000,11400000,0.0,0.0,True,True
14,11400000,11500000,0.0,0.0,True,True
14,11500000,11600000,0.0,0.0,True,True
14,11600000,11700000,0.0,0.0,True,True
14,11700000,11800000,0.0,0.0,True,True
14,11800000,11900000,0.0,0.0,True,True
14,11900000,12000000,0.0,0.0,True,True
14,12000000,12100000,0.0,0.0,True,True
14,12100000,12200000,0.0,0.0,True,True
14,12200000,12300000,0.0,0.0,True,True
14,12300000,12400000,0.0,0.0,True,True
14,12400000,12500000,0.0,0.0,True,True
14,12500000,12600000,0.0,0.0,True,True
14,12600000,12700000,0.0,0.0,True,True
14,12700000,12800000,0.0,0.0,True,True
14,12800000,12900000,0.0,0.0,True,True
14,12900000,13000000,0.0,0.0,True,True
14,13000000,13100000,0.0,0.0,True,True
14,13100000,13200000,0.0,0.0,True,True
14,13200000,13300000,0.0,0.0,True,True
14,13300000,13400000,0.0,0.0,True,True
14,13400000,13500000,0.0,0.0,True,True
14,13500000,13600000,0.0,0.0,True,True
14,13600000,13700000,0.0,0.0,True,True
14,13700000,13800000,0.0,0.0,True,True
14,13800000,13900000,0.0,0.0,True,True
14,13900000,14000000,0.0,0.0,True,True
14,14000000,14100000,0.0,0.0,True,True
14,14100000,14200000,0.0,0.0,True,True
14,14200000,14300000,0.0,0.0,True,True
14,14300000,14400000,0.0,0.0,True,True
14,14400000,14500000,0.0,0.0,True,True
14,14500000,14600000,0.0,0.0,True,True
14,14600000,14700000,0.0,0.0,True,True
14,14700000,14800000,0.0,0.0,True,True
14,14800000,14900000,0.0,0.0,True,True
14,14900000,15000000,0.0,0.0,True,True
14,15000000,15100000,0.0,0.0,True,True
14,15100000,15200000,0.0,0.0,True,True
14,15200000,15300000,0.0,0.0,True,True
14,15300000,15400000,0.0,0.0,True,True
14,15400000,15500000,0.0,0.0,True,True
14,15500000,15600000,0.0,0.0,True,True
14,15600000,15700000,0.0,0.0,True,True
14,15700000,15800000,0.0,0.0,True,True
14,15800000,15900000,0.0,0.0,True,True
14,15900000,16000000,0.0,0.0,True,True
14,16000000,16100000,0.0,0.0,True,True
14,16100000,16200000,0.0,0.0,True,True
14,16200000,16300000,0.0,0.0,True,True
14,16300000,16400000,0.0,0.0,True,True
14,16400000,16500000,0.0,0.0,True,True
14,16500000,16600000,0.0,0.0,True,True
14,16600000,16700000,0.0,0.0,True,True
14,16700000,16800000,0.0,0.0,True,True
14,16800000,16900000,0.0,0.0,True,True
14,16900000,17000000,0.0,0.0,True,True
14,17000000,17100000,0.0,0.0,True,True
14,17100000,17200000,0.0,0.0,True,True
14,17200000,17300000,0.0,0.0,True,True
14,17300000,17400000,0.0,0.0,True,True
14,17400000,17500000,0.0,0.0,True,True
14,17500000,17600000,0.0,0.0,True,True
14,17600000,17700000,0.0,0.0,True,True
14,17700000,17800000,0.0,0.0,True,True
14,17800000,17900000,0.0,0.0,True,True
14,17900000,18000000,0.0,0.0,True,True
14,18000000,18100000,0.0,0.0,True,True
14,18100000,18200000,0.0,0.0,True,True
14,18200000,18300000,0.0,0.0,True,True
14,18300000,18400000,0.0,0.0,True,True
14,18400000,18500000,0.0,0.0,True,True
14,18500000,18600000,0.0,0.0,True,True
14,18600000,18700000,0.0,0.0,True,True
14,18700000,18800000,0.0,0.0,True,True
14,18800000,18900000,0.0,0.0,True,True
14,18900000,19000000,0.3131305019305019,0.009863294923075559,True,True
14,19000000,19100000,204.42792123552124,6.439273290931983,True,True
14,19100000,19200000,78.15949034749035,2.4619450982315203,True,True
14,19200000,19300000,48.95684169884169,1.5420911255881788,True,True
14,19300000,19400000,103.50676756756756,3.260358760194303,True,True
14,19400000,19500000,139.94261003861004,4.408051041358202,True,True
14,19500000,19600000,189.55788725868723,5.970882221632001,True,True
14,19600000,19700000,197.770138996139,6.229559866797991,True,True
14,19700000,19800000,153.35769884169883,4.83061280544173,True,True
14,19800000,19900000,201.25019305019305,6.339178058803438,True,True
14,19900000,20000000,199.36166023166024,6.2796911801817235,True,True
14,20000000,20100000,184.6708494208494,5.816945459810177,True,True
14,20100000,20200000,158.43407722007723,4.9905136032828254,True,True
14,20200000,20300000,59.68624710424711,1.8800565719765434,True,True
14,20300000,20400000,56.15868725868726,1.7689419954627614,True,True
14,107300000,107349540,0.21043016602160725,0.006628337946596855,True,False
15,0,100000,0.0,0.0,True,True
15,100000,200000,0.0,0.0,True,True
15,200000,300000,0.0,0.0,True,True
15,300000,400000,0.0,0.0,True,True
15,400000,500000,0.0,0.0,True,True
15,500000,600000,0.0,0.0,True,True
15,600000,700000,0.0,0.0,True,True
15,700000,800000,0.0,0.0,True,True
15,800000,900000,0.0,0.0,True,True
15,900000,1000000,0.0,0.0,True,True
15,1000000,1100000,0.0,0.0,True,True
15,1100000,1200000,0.0,0.0,True,True
15,1200000,1300000,0.0,0.0,True,True
15,1300000,1400000,0.0,0.0,True,True
15,1400000,1500000,0.0,0.0,True,True
15,1500000,1600000,0.0,0.0,True,True
15,1600000,1700000,0.0,0.0,True,True
15,1700000,1800000,0.0,0.0,True,True
15,1800000,1900000,0.0,0.0,True,True
15,1900000,2000000,0.0,0.0,True,True
15,2000000,2100000,0.0,0.0,True,True
15,2100000,2200000,0.0,0.0,True,True
15,2200000,2300000,0.0,0.0,True,True
15,2300000,2400000,0.0,0.0,True,True
15,2400000,2500000,0.0,0.0,True,True
15,2500000,2600000,0.0,0.0,True,True
15,2600000,2700000,0.0,0.0,True,True
15,2700000,2800000,0.0,0.0,True,True
15,2800000,2900000,0.0,0.0,True,True
15,2900000,3000000,0.0,0.0,True,True
15,3000000,3100000,0.0,0.0,True,True
15,3100000,3200000,0.0,0.0,True,True
15,3200000,3300000,0.0,0.0,True,True
15,3300000,3400000,0.0,0.0,True,True
15,3400000,3500000,0.0,0.0,True,True
15,3500000,3600000,0.0,0.0,True,True
15,3600000,3700000,0.0,0.0,True,True
15,3700000,3800000,0.0,0.0,True,True
15,3800000,3900000,0.0,0.0,True,True
15,3900000,4000000,0.0,0.0,True,True
15,4000000,4100000,0.0,0.0,True,True
15,4100000,4200000,0.0,0.0,True,True
15,4200000,4300000,0.0,0.0,True,True
15,4300000,4400000,0.0,0.0,True,True
15,4400000,4500000,0.0,0.0,True,True
15,4500000,4600000,0.0,0.0,True,True
15,4600000,4700000,0.0,0.0,True,True
15,4700000,4800000,0.0,0.0,True,True
15,4800000,4900000,0.0,0.0,True,True
15,4900000,5000000,0.0,0.0,True,True
15,5000000,5100000,0.0,0.0,True,True
15,5100000,5200000,0.0,0.0,True,True
15,5200000,5300000,0.0,0.0,True,True
15,5300000,5400000,0.0,0.0,True,True
15,5400000,5500000,0.0,0.0,True,True
15,5500000,5600000,0.0,0.0,True,True
15,5600000,5700000,0.0,0.0,True,True
15,5700000,5800000,0.0,0.0,True,True
15,5800000,5900000,0.0,0.0,True,True
15,5900000,6000000,0.0,0.0,True,True
15,6000000,6100000,0.0,0.0,True,True
15,6100000,6200000,0.0,0.0,True,True
15,6200000,6300000,0.0,0.0,True,True
15,6300000,6400000,0.0,0.0,True,True
15,6400000,6500000,0.0,0.0,True,True
15,6500000,6600000,0.0,0.0,True,True
15,6600000,6700000,0.0,0.0,True,True
15,6700000,6800000,0.0,0.0,True,True
15,6800000,6900000,0.0,0.0,True,True
15,6900000,7000000,0.0,0.0,True,True
15,7000000,7100000,0.0,0.0,True,True
15,7100000,7200000,0.0,0.0,True,True
15,7200000,7300000,0.0,0.0,True,True
15,7300000,7400000,0.0,0.0,True,True
15,7400000,7500000,0.0,0.0,True,True
15,7500000,7600000,0.0,0.0,True,True
15,7600000,7700000,0.0,0.0,True,True
15,7700000,7800000,0.0,0.0,True,True
15,7800000,7900000,0.0,0.0,True,True
15,7900000,8000000,0.0,0.0,True,True
15,8000000,8100000,0.0,0.0,True,True
15,8100000,8200000,0.0,0.0,True,True
15,8200000,8300000,0.0,0.0,True,True
15,8300000,8400000,0.0,0.0,True,True
15,8400000,8500000,0.0,0.0,True,True
15,8500000,8600000,0.0,0.0,True,True
15,8600000,8700000,0.0,0.0,True,True
15,8700000,8800000,0.0,0.0,True,True
15,8800000,8900000,0.0,0.0,True,True
15,8900000,9000000,0.0,0.0,True,True
15,9000000,9100000,0.0,0.0,True,True
15,9100000,9200000,0.0,0.0,True,True
15,9200000,9300000,0.0,0.0,True,True
15,9300000,9400000,0.0,0.0,True,True
15,9400000,9500000,0.0,0.0,True,True
15,9500000,9600000,0.0,0.0,True,True
15,9600000,9700000,0.0,0.0,True,True
15,9700000,9800000,0.0,0.0,True,True
15,9800000,9900000,0.0,0.0,True,True
15,9900000,10000000,0.0,0.0,True,True
15,10000000,10100000,0.0,0.0,True,True
15,10100000,10200000,0.0,0.0,True,True
15,10200000,10300000,0.0,0.0,True,True
15,10300000,10400000,0.0,0.0,True,True
15,10400000,10500000,0.0,0.0,True,True
15,10500000,10600000,0.0,0.0,True,True
15,10600000,10700000,0.0,0.0,True,True
15,10700000,10800000,0.0,0.0,True,True
15,10800000,10900000,0.0,0.0,True,True
15,10900000,11000000,0.0,0.0,True,True
15,11000000,11100000,0.0,0.0,True,True
15,11100000,11200000,0.0,0.0,True,True
15,11200000,11300000,0.0,0.0,True,True
15,11300000,11400000,0.0,0.0,True,True
15,11400000,11500000,0.0,0.0,True,True
15,11500000,11600000,0.0,0.0,True,True
15,11600000,11700000,0.0,0.0,True,True
15,11700000,11800000,0.0,0.0,True,True
15,11800000,11900000,0.0,0.0,True,True
15,11900000,12000000,0.0,0.0,True,True
15,12000000,12100000,0.0,0.0,True,True
15,12100000,12200000,0.0,0.0,True,True
15,12200000,12300000,0.0,0.0,True,True
15,12300000,12400000,0.0,0.0,True,True
15,12400000,12500000,0.0,0.0,True,True
15,12500000,12600000,0.0,0.0,True,True
15,12600000,12700000,0.0,0.0,True,True
15,12700000,12800000,0.0,0.0,True,True
15,12800000,12900000,0.0,0.0,True,True
15,12900000,13000000,0.0,0.0,True,True
15,13000000,13100000,0.0,0.0,True,True
15,13100000,13200000,0.0,0.0,True,True
15,13200000,13300000,0.0,0.0,True,True
15,13300000,13400000,0.0,0.0,True,True
15,13400000,13500000,0.0,0.0,True,True
15,13500000,13600000,0.0,0.0,True,True
15,13600000,13700000,0.0,0.0,True,True
15,13700000,13800000,0.0,0.0,True,True
15,13800000,13900000,0.0,0.0,True,True
15,13900000,14000000,0.0,0.0,True,True
15,14000000,14100000,0.0,0.0,True,True
15,14100000,14200000,0.0,0.0,True,True
15,14200000,14300000,0.0,0.0,True,True
15,14300000,14400000,0.0,0.0,True,True
15,14400000,14500000,0.0,0.0,True,True
15,14500000,14600000,0.0,0.0,True,True
15,14600000,14700000,0.0,0.0,True,True
15,14700000,14800000,0.0,0.0,True,True
15,14800000,14900000,0.0,0.0,True,True
15,14900000,15000000,0.0,0.0,True,True
15,15000000,15100000,0.0,0.0,True,True
15,15100000,15200000,0.0,0.0,True,True
15,15200000,15300000,0.0,0.0,True,True
15,15300000,15400000,0.0,0.0,True,True
15,15400000,15500000,0.0,0.0,True,True
15,15500000,15600000,0.0,0.0,True,True
15,15600000,15700000,0.0,0.0,True,True
15,15700000,15800000,0.0,0.0,True,True
15,15800000,15900000,0.0,0.0,True,True
15,15900000,16000000,0.0,0.0,True,True
15,16000000,16100000,0.0,0.0,True,True
15,16100000,16200000,0.0,0.0,True,True
15,16200000,16300000,0.0,0.0,True,True
15,16300000,16400000,0.0,0.0,True,True
15,16400000,16500000,0.0,0.0,True,True
15,16500000,16600000,0.0,0.0,True,True
15,16600000,16700000,0.0,0.0,True,True
15,16700000,16800000,0.0,0.0,True,True
15,16800000,16900000,0.0,0.0,True,True
15,16900000,17000000,0.0,0.0,True,True
15,17000000,17100000,0.0,0.0,True,True
15,17100000,17200000,0.0,0.0,True,True
15,17200000,17300000,0.0,0.0,True,True
15,17300000,17400000,0.0,0.0,True,True
15,17400000,17500000,0.0,0.0,True,True
15,17500000,17600000,0.0,0.0,True,True
15,17600000,17700000,0.0,0.0,True,True
15,17700000,17800000,0.0,0.0,True,True
15,17800000,17900000,0.0,0.0,True,True
15,17900000,18000000,0.0,0.0,True,True
15,18000000,18100000,0.0,0.0,True,True
15,18100000,18200000,0.0,0.0,True,True
15,18200000,18300000,0.0,0.0,True,True
15,18300000,18400000,0.0,0.0,True,True
15,18400000,18500000,0.0,0.0,True,True
15,18500000,18600000,0.0,0.0,True,True
15,18600000,18700000,0.0,0.0,True,True
15,18700000,18800000,0.0,0.0,True,True
15,18800000,18900000,0.0,0.0,True,True
15,18900000,19000000,0.0,0.0,True,True
15,19000000,19100000,0.0,0.0,True,True
15,19100000,19200000,0.0,0.0,True,True
15,19200000,19300000,0.0,0.0,True,True
15,19300000,19400000,0.0,0.0,True,True
15,19400000,19500000,0.0,0.0,True,True
15,19500000,19600000,0.0,0.0,True,True
15,19600000,19700000,0.0,0.0,True,True
15,19700000,19800000,0.0,0.0,True,True
15,19800000,19900000,0.0,0.0,True,True
15,20000000,20100000,155.52960617760618,4.899025695491003,True,True
15,20100000,20200000,150.87569884169883,4.752432309296685,True,True
15,20300000,20400000,75.98828571428572,2.3935543426084913,True,True
15,20500000,20600000,50.16373745173746,1.580107124281466,True,True
15,20600000,20700000,63.74250193050192,2.0078245070318754,True,True
15,20700000,20800000,127.06428108108109,4.002396670923588,True,True
15,21300000,21400000,71.72023166023166,2.259114945541684,True,True
15,21400000,21500000,0.6868169884169885,0.021634042270461572,True,True
15,21500000,21600000,0.0,0.0,True,True
15,21600000,21700000,0.0,0.0,True,True
15,21700000,21800000,0.0,0.0,True,True
15,21800000,21900000,4.768410810810811,0.15020013014205658,True,True
15,22000000,22100000,49.43321389961391,1.5570963693456643,True,True
15,22200000,22300000,15.255383783783783,0.48052919947594136,True,True
15,22600000,22700000,50.99760386100386,1.606373074964437,True,True
15,22700000,22800000,85.66076602316603,2.6982277146880396,True,True
15,23100000,23200000,48.3368277992278,1.5225613132236993,True,True
15,23200000,23300000,55.476682625482624,1.7474595375267592,True,True
15,23300000,23400000,93.09268185328186,2.9323255659800087,True,True
15,23400000,23500000,98.50391814671815,3.102774050338962,True,True
15,23500000,23600000,52.92157297297297,1.6669761610810712,True,True
15,28500000,28600000,69.61378687258687,2.192764059723709,True,True
15,28600000,28700000,132.66210656370657,4.178722526509823,True,True
15,28700000,28800000,119.36621544401544,3.7599153692060567,True,True
15,28800000,28900000,105.32733436293437,3.3177047776507784,True,True
15,28900000,29000000,69.08713590733592,2.1761750856066318,True,True
15,29100000,29200000,15.81517142857143,0.49816194556996407,True,True
15,30400000,30500000,71.04085714285713,2.237715333601055,True,True
15,30500000,30600000,52.272573745173744,1.6465333401193087,True,True
15,30600000,30700000,58.07286332046332,1.8292366103775963,True,True
15,30700000,30800000,65.78670038610038,2.072214696184825,True,True
15,30800000,30900000,76.4688471042471,2.408691541599359,True,True
15,32500000,32600000,49.63695752895753,1.5635140881323188,True,True
15,32600000,32700000,63.99949034749035,2.0159193829157127,True,True
15,32700000,32800000,73.70280694980696,2.3215640671306854,True,True
15,32800000,32900000,66.50842084942086,2.0949481627039335,True,True
15,75500000,75600000,51.358086486486485,1.6177279140103273,True,False
15,82600000,82700000,49.43815444015444,1.5572519913886471,True,False
15,82700000,82800000,56.71250193050193,1.7863865989337027,True,False
15,82800000,82900000,14.588847876447877,0.4595339907998702,True,False
15,82900000,83000000,70.73569266409265,2.228102960371542,True,False
15,83000000,83100000,56.76534826254826,1.7880512050814978,True,False
15,83100000,83200000,78.88138841698841,2.4846841591660525,True,False
15,84800000,84900000,62.04730501930502,1.9544275144529384,True,False
15,85700000,85800000,64.68225019305018,2.0374256292790416,True,False
15,102400000,102500000,77.42917528957528,2.438940910652956,True,False
15,102500000,102531392,165.39245667686035,5.209695536520856,True,False
16,8600000,8700000,13.66926640926641,0.4305681022623862,True,False
16,14800000,14900000,67.3475057915058,2.121378491906204,True,False
16,14900000,15000000,75.40142548262547,2.375068837338953,True,False
16,15000000,15100000,68.01756602316603,2.1424847132431344,True,False
16,15200000,15300000,49.749249420849424,1.5670511694462486,True,False
16,15300000,15400000,62.20118455598455,1.959274564623839,True,False
16,15400000,15500000,72.9198193050193,2.2969007462020237,True,False
16,16300000,16400000,77.44081081081082,2.4393074178338985,True,False
16,16400000,16500000,91.59039382239382,2.885005008523285,True,False
16,16500000,16600000,74.33071042471043,2.341342393157741,True,False
16,16600000,16700000,49.4432138996139,1.5574113592576102,True,False
16,16700000,16800000,54.2068138996139,1.7074599537122979,True,False
16,18200000,18300000,53.636480308880316,1.6894950209597852,True,False
16,18300000,18400000,74.07253281853282,2.3332100590141045,True,False
16,18400000,18500000,94.40050965250965,2.973520822311963,True,False
16,18500000,18600000,76.82403861003861,2.419879715712689,True,False
16,18600000,18700000,52.511853281853284,1.6540704041382301,True,False
16,21400000,21500000,128.78118918918918,4.0564775443028545,True,True
16,21800000,21900000,101.3812664092664,3.193407617924822,True,True
16,21900000,22000000,63.41346718146718,1.9974602443693061,True,True
16,22400000,22500000,67.30414054054053,2.120012530247897,True,True
16,22500000,22600000,106.41105328185327,3.351840830335247,True,True
16,28300000,28400000,49.870580694980696,1.5708729821817415,True,True
16,28400000,28500000,62.77978841698841,1.9775000025467722,True,True
16,28600000,28700000,60.83083861003861,1.9161100497389059,True,True
16,28700000,28800000,67.91421776061775,2.1392293472311468,True,True
16,29000000,29100000,52.63061776061776,1.6578113654090658,True,True
16,29400000,29500000,110.83267181467181,3.4911173535664632,True,True
16,29500000,29600000,123.04572200772202,3.8758161140567937,True,True
16,30200000,30300000,125.2716555984556,3.9459307766311174,True,True
16,32000000,32100000,103.06230888030886,3.2463587599179693,True,True
16,32100000,32200000,215.9953359073359,6.803635183823983,True,True
16,32200000,32300000,108.47785328185327,3.416942945336286,True,True
16,32300000,32400000,98.45708880308881,3.1012989732563314,True,True
16,32400000,32500000,101.1114054054054,3.1849072685404334,True,True
16,32500000,32600000,79.3063166023166,2.4980689683340502,True,True
16,32600000,32700000,78.19247104247104,2.4629839568523093,True,True
